text,characters,words,page_number,font_size,is_bold,font_threshold_flag,y_position,x_position,relative_font_size,text_case,verbs,nouns,adjectives,adverbs,pronouns,cardinal_numbers,coordinating_conjunctions,starts_with_number,ends_with_colon,has_punctuation,relative_y_position,avg_word_length,word_density,verb_ratio,noun_ratio,adjective_ratio,is_short,is_very_short,is_heading
their mobile devices autonomously in their leisure time as well as during language,82,13,9,9.479999542236328,0,0,385.94256591796875,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.5423545315688874,6.3076923076923075,0.15853658536585366,0.0,0.0,0.0,0,0,0
classes. Such a state of affairs can be explained in terms of increased awareness on the,88,16,9,9.479999542236328,0,0,397.46258544921875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5272215003792999,5.5,0.18181818181818182,0.0,0.0,0.0,0,0,0
"part of some students of the beneficial role of MobDs in foreign language learning, their",89,15,9,9.479999542236328,0,0,408.9825744628906,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5120885092784867,5.933333333333334,0.16853932584269662,0.0,0.0,0.0,0,0,0
ability to reach for appropriate tools and retrieve needed information to achieve their,87,13,9,9.479999542236328,0,0,420.5025634765625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.49695551817767336,6.6923076923076925,0.14942528735632185,0.0,0.0,0.0,0,0,0
goals and adjust their learning of the target language to their personal learning styles.,89,14,9,9.479999542236328,0,0,432.0225830078125,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.4818224869880859,6.357142857142857,0.15730337078651685,0.0,0.0,0.0,0,0,0
"Despite this positive view of MobDs reported by the study participants, the results of the",90,15,9,9.479999542236328,0,0,448.82257080078125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4597535366216364,6.0,0.16666666666666666,0.0,0.0,0.0,0,0,0
study also revealed that only a few subjects engaged with their mobile devices to,81,14,9,9.479999542236328,0,0,460.46258544921875,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4444628763719531,5.785714285714286,0.1728395061728395,0.0,0.0,0.0,0,0,0
"master target language skills such as reading, listening, writing and speaking as well as",89,14,9,9.479999542236328,0,0,471.9825744628906,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.4293298852711398,6.357142857142857,0.15730337078651685,0.0,0.0,0.0,0,0,0
"English language grammar. In addition, some interviewees limited themselves to a",80,11,9,9.479999542236328,0,0,483.5025634765625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4141968941703265,7.2727272727272725,0.1375,0.0,0.0,0.0,0,0,0
rather intuitive and perhaps even spontaneous use of their mobile devices in the,80,13,9,9.479999542236328,0,0,495.0225830078125,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.3990638629807391,6.153846153846154,0.1625,0.0,0.0,0.0,0,0,0
language classroom. It should also be noted that almost half of the subjects regarded,85,14,9,9.479999542236328,0,0,506.54254150390625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3839309119687,6.071428571428571,0.16470588235294117,0.0,0.0,0.0,0,0,0
themselves as quite inexperienced in using their mobile devices when it comes to,80,13,9,9.479999542236328,0,0,518.1825561523438,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.36864025171901665,6.153846153846154,0.1625,0.0,0.0,0.0,0,0,0
learning the English language despite the fact that some of the students had been using,87,15,9,9.479999542236328,0,0,529.7326049804688,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,0,0.35346777317563105,5.8,0.1724137931034483,0.0,0.0,0.0,0,0,0
them with the intention of learning English for years. Taking all these findings into,85,14,9,9.479999542236328,0,0,541.2525634765625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.33833482216359195,6.071428571428571,0.16470588235294117,0.0,0.0,0.0,0,0,0
"account, one may conclude that this is due to a failure or underestimation of the role",86,16,9,9.479999542236328,0,0,552.7725830078125,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.3232017909740045,5.375,0.18604651162790697,0.0,0.0,0.0,0,0,0
and place of mobile devices in foreign language learning and teaching on the part of,84,15,9,9.479999542236328,0,0,564.2925415039062,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.3080688399619654,5.6,0.17857142857142858,0.0,0.0,0.0,0,0,0
language teachers. It seems therefore warranted to say that the subjects’ use of mobile,87,14,9,9.479999542236328,0,0,575.9325561523438,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.29277817971228204,6.214285714285714,0.16091954022988506,0.0,0.0,0.0,0,0,0
devices could be altered if teachers took into account the benefits they may offer. For,87,15,9,9.479999542236328,0,0,587.4525756835938,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.2776451485226946,5.8,0.1724137931034483,0.0,0.0,0.0,0,0,0
"this reason language teachers should, for instance, present the affordances of mobile",85,12,9,9.479999542236328,0,0,598.9725952148438,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.26251211733310714,7.083333333333333,0.1411764705882353,0.0,0.0,0.0,0,0,0
technology and discuss them with students during language classes. They should also,83,12,9,9.479999542236328,0,0,610.4926147460938,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.24737908614351967,6.916666666666667,0.14457831325301204,0.0,0.0,0.0,0,0,0
select mobile apps and create opportunities for using them in- and out-of-class learning,88,13,9,9.479999542236328,0,0,622.132568359375,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.2320885060713847,6.769230769230769,0.14772727272727273,0.0,0.0,0.0,0,0,0
by offering or designing tasks devoted to practicing a variety of language skills and,85,14,9,9.479999542236328,0,0,633.652587890625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.21695547488179726,6.071428571428571,0.16470588235294117,0.0,0.0,0.0,0,0,0
"subsystems suitable for the use of such devices. If this were to happen, teachers need",86,15,9,9.479999542236328,0,0,645.1725463867188,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.20182252386975816,5.733333333333333,0.1744186046511628,0.0,0.0,0.0,0,0,0
to respond quickly to the constant and dynamic changes in contemporary,70,11,9,9.479999542236328,0,0,656.6925659179688,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.18668949268017068,6.363636363636363,0.15714285714285714,0.0,0.0,0.0,0,0,0
foreign/second language learning and teaching contexts by undergoing official teacher,85,10,9,9.479999542236328,0,0,668.2125854492188,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.1715564614905832,8.5,0.11764705882352941,0.0,0.0,0.0,1,0,0
training not only in the area of technology-mediated language learning and teaching but,87,13,9,9.479999542236328,0,0,679.87255859375,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.15623958318258283,6.6923076923076925,0.14942528735632185,0.0,0.0,0.0,0,0,0
also in the context of learner autonomy.,40,7,9,9.479999542236328,0,0,691.392578125,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.14110655199299538,5.714285714285714,0.175,0.0,0.0,0.0,1,0,0
"As with all studies, the study reported in this paper has some limitations. Although the",88,15,9,9.479999542236328,0,0,708.1925659179688,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.11903760162654589,5.866666666666666,0.17045454545454544,0.0,0.0,0.0,0,0,0
"interviewees represented a range of experience of English language learning, the small",86,12,9,9.479999542236328,0,0,719.7125854492188,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.10390457043695842,7.166666666666667,0.13953488372093023,0.0,0.0,0.0,0,0,0
number of participants reduces the generalizability of the results. Another limitation is,89,12,9,9.479999542236328,0,0,731.2326049804688,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.08877153924737095,7.416666666666667,0.1348314606741573,0.0,0.0,0.0,0,0,0
"related to the fact that the group was largely homogenous, i.e. the subjects came from",86,15,9,9.479999542236328,0,0,742.7525634765625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.07363858823533184,5.733333333333333,0.1744186046511628,0.0,0.0,0.0,0,0,0
the same institution and all studied English. Yet another weakness may concern the,82,13,9,9.479999542236328,0,0,754.392578125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.05834792798564854,6.3076923076923075,0.15853658536585366,0.0,0.0,0.0,0,0,0
"The EUROCALL Review, Volume 25, No. 2, September 2017",53,9,10,11.039999961853027,0,1,37.559967041015625,166.6999969482422,1.1645570142346964,3,0,0,0,0,0,0,0,0,0,1,1.0,5.888888888888889,0.16981132075471697,0.0,0.0,0.0,1,0,0
27,2,1,10,8.039999961853027,0,0,798.8099365234375,293.57000732421875,0.8481013027513706,3,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.5,0.0,0.0,0.0,1,1,0
"data collection instrument, namely the semi-structured interview which was conducted",84,10,10,9.479999542236328,0,0,70.89258575439453,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.9562133069955432,8.4,0.11904761904761904,0.0,0.0,0.0,1,0,0
"only once. Perhaps a different set of questions, their wording or a series of such",82,15,10,9.479999542236328,0,0,82.53260040283203,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9409226467458599,5.466666666666667,0.18292682926829268,0.0,0.0,0.0,0,0,0
interviews carried out over a particular period of time (say one academic year) may,83,14,10,9.479999542236328,0,0,94.05255889892578,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9257896957338207,5.928571428571429,0.1686746987951807,0.0,0.0,0.0,0,0,0
"have yielded more detailed and insightful results. Despite these limitations, this study",88,12,10,9.479999542236328,0,0,105.57257843017578,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9106566645442333,7.333333333333333,0.13636363636363635,0.0,0.0,0.0,0,0,0
provided some insights into why and how advanced English language learners engage,81,12,10,9.479999542236328,0,0,117.09259796142578,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,0,0.8955236333546459,6.75,0.14814814814814814,0.0,0.0,0.0,0,0,0
"with their mobile devices to develop learning experiences. It should be stressed,",81,12,10,9.479999542236328,0,0,128.612548828125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8803906923648003,6.75,0.14814814814814814,0.0,0.0,0.0,0,0,0
"however, that teacher involvement in creating conditions conducive to the use of mobile",87,13,10,9.479999542236328,0,0,140.2525634765625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.865100032115117,6.6923076923076925,0.14942528735632185,0.0,0.0,0.0,0,0,0
devices for language study may result in greater learner engagement with mobile,79,12,10,9.479999542236328,0,0,151.7725830078125,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.8499670009255296,6.583333333333333,0.1518987341772152,0.0,0.0,0.0,0,0,0
"technology (i.e. mobile devices) and, at the same time, may lead to greater students’",85,14,10,9.479999542236328,0,0,163.2926025390625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.834833969735942,6.071428571428571,0.16470588235294117,0.0,0.0,0.0,0,0,0
independence in learning the target language.,45,6,10,9.479999542236328,0,0,174.81256103515625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.819701018723903,7.5,0.13333333333333333,0.0,0.0,0.0,1,0,0
References ,11,1,10,9.479999542236328,1,0,208.41259765625,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,0,0.7755630378134556,11.0,0.09090909090909091,0.0,0.0,0.0,1,1,0
"Benson, P. (2001). Teaching and researching autonomy in language learning . Harlow:",83,12,10,9.479999542236328,0,0,225.2425537109375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,1,1,0.7534547202707563,6.916666666666667,0.14457831325301204,0.0,0.0,0.0,0,0,0
Pearson Education.,18,2,10,9.479999542236328,0,0,236.7625732421875,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.7383216890811689,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0
"Benson, P. (2011). What’s new in autonomy? The Language Teacher , 35 (4), 15-18.",80,14,10,9.479999542236328,0,0,253.56256103515625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7162527387147194,5.714285714285714,0.175,0.0,0.0,0.0,0,0,0
"Benson, P. & Chik, A. (2010). New literacies and autonomy in foreign language learning.",87,14,10,9.479999542236328,0,0,270.362548828125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.69418378834827,6.214285714285714,0.16091954022988506,0.0,0.0,0.0,0,0,0
"In M. J. Luzón, M. N. Ruiz-Madrid & M. L. Villanueva (Eds.), Digital genres, new",80,15,10,9.479999542236328,0,0,282.0025634765625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6788931280985866,5.333333333333333,0.1875,0.0,0.0,0.0,0,0,0
"literacies, and autonomy in language learning (pp. 63-80). Newcastle-upon-Tyne:",79,9,10,9.479999542236328,0,0,293.5225830078125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,1,1,0.6637600969089992,8.777777777777779,0.11392405063291139,0.0,0.0,0.0,1,0,0
Cambridge Scholars Publishing.,30,3,10,9.479999542236328,0,0,305.0426025390625,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6486270657194116,10.0,0.1,0.0,0.0,0.0,1,1,0
"Byrne, J. & Diem, R. (2014). Profiling mobile English language learners. The JALT",81,13,10,9.479999542236328,0,0,321.84259033203125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6265581153529622,6.230769230769231,0.16049382716049382,0.0,0.0,0.0,0,0,0
"CALL Journal I, 10 (1), 3-19.",29,6,10,9.479999542236328,0,0,333.3625793457031,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6114251242521489,4.833333333333333,0.20689655172413793,0.0,0.0,0.0,1,0,0
"Cakir, I. (2015). Opinions and attitudes of prospective teachers for the use of mobile",86,14,10,9.479999542236328,0,0,350.1625671386719,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5893561738856995,6.142857142857143,0.16279069767441862,0.0,0.0,0.0,0,0,0
"phones in foreign language learning. Contemporary Educational Technology , 6(3), 239-",85,11,10,9.479999542236328,0,0,361.6825866699219,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.574223142696112,7.7272727272727275,0.12941176470588237,0.0,0.0,0.0,0,0,0
255.,4,1,10,9.479999542236328,0,0,373.34259033203125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5589062242993375,4.0,0.25,0.0,0.0,0.0,1,1,0
"Cavus, N. & Ibrahim, D. (2009). m-Learning: An experiment in using SMS to support",81,14,10,9.479999542236328,0,0,390.142578125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5368372739328879,5.785714285714286,0.1728395061728395,0.0,0.0,0.0,0,0,0
"learning new English language words. British Journal of Educational Technology , 40 (1),",88,13,10,9.479999542236328,0,0,401.6625671386719,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5217042828320747,6.769230769230769,0.14772727272727273,0.0,0.0,0.0,0,0,0
78-91.,6,1,10,9.479999542236328,0,0,413.1825866699219,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5065712516424872,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
"Dashtestani, R. (2015). Moving bravely towards mobile learning: Iranian students’ use",85,11,10,9.479999542236328,0,0,429.9825744628906,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4845023012760377,7.7272727272727275,0.12941176470588237,0.0,0.0,0.0,0,0,0
of mobile devices for learning English as a foreign language. Computer Assisted,79,12,10,9.479999542236328,0,0,441.5025634765625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.46936931017522443,6.583333333333333,0.1518987341772152,0.0,0.0,0.0,0,0,0
"Language Learning , 29 (4), 815-832.",36,6,10,9.479999542236328,0,0,453.0225830078125,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.45423627898563695,6.0,0.16666666666666666,0.0,0.0,0.0,1,0,0
"Demouy, V., Jones, A., Kan, Q., Kukulska-Hulme, A. & Eardley, A. (2016). Why and how",84,15,10,9.479999542236328,0,0,469.82257080078125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4321673286191875,5.6,0.17857142857142858,0.0,0.0,0.0,0,0,0
do distance learners use mobile devices for language learning? The EuroCALL,75,11,10,9.479999542236328,0,0,481.46258544921875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.41687666836950416,6.818181818181818,0.14666666666666667,0.0,0.0,0.0,0,0,0
"Review , 24 (1), 10-24.",23,5,10,9.479999542236328,0,0,492.9825744628906,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.40174367726869087,4.6,0.21739130434782608,0.0,0.0,0.0,1,1,0
"Díaz-Vera, J. (Ed.). (2012). Left to my own devices: Learner autonomy and mobile-",81,13,10,9.479999542236328,0,0,509.7825927734375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3796746868134672,6.230769230769231,0.16049382716049382,0.0,0.0,0.0,0,0,0
"assisted language learning. Bingley, UK: Emerald Group.",55,7,10,9.479999542236328,0,0,521.3325805664062,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.36450228844763,7.857142857142857,0.12727272727272726,0.0,0.0,0.0,1,0,0
"Djoub, Z. (2015). Mobile technology and learner autonomy in language learning. In J.",84,13,10,9.479999542236328,0,0,538.132568359375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3424333380811805,6.461538461538462,0.15476190476190477,0.0,0.0,0.0,0,0,0
Keengwe,7,1,10,9.479999542236328,0,0,549.652587890625,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,0,0.327300306891593,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
"(Ed.), Promoting",16,2,10,9.479999542236328,0,0,549.652587890625,139.55709838867188,1.0,2,0,0,0,0,0,0,0,0,0,1,0.327300306891593,8.0,0.125,0.0,0.0,0.0,1,1,0
active,6,1,10,9.479999542236328,0,0,549.652587890625,230.3905029296875,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
learning,8,1,10,9.479999542236328,0,0,549.652587890625,269.8368225097656,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,8.0,0.125,0.0,0.0,0.0,1,1,0
through,7,1,10,9.479999542236328,0,0,549.652587890625,319.58795166015625,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
the,3,1,10,9.479999542236328,0,0,549.652587890625,368.4648742675781,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,3.0,0.3333333333333333,0.0,0.0,0.0,1,1,0
integration,11,1,10,9.479999542236328,0,0,549.652587890625,395.0942077636719,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,11.0,0.09090909090909091,0.0,0.0,0.0,1,1,0
of,2,1,10,9.479999542236328,0,0,549.652587890625,458.1646728515625,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,2.0,0.5,0.0,0.0,0.0,1,1,0
mobile,6,1,10,9.479999542236328,0,0,549.652587890625,478.54669189453125,1.0,0,0,0,0,0,0,0,0,0,0,0,0.327300306891593,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
and ubiquitous technologies (pp. 194-212). Hershey: IGI Global.,63,8,10,9.479999542236328,0,0,561.1725463867188,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3121673558795539,7.875,0.12698412698412698,0.0,0.0,0.0,1,0,0
"Dörnyei, Z. (2007). Research methods in applied linguistics . Oxford: Oxford University",87,12,10,9.479999542236328,0,0,577.9725952148438,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.2900983253355561,7.25,0.13793103448275862,0.0,0.0,0.0,0,0,0
Press.,6,1,10,9.479999542236328,0,0,589.6126098632812,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.2748076650858728,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
"Holec, H. (1981). Autonomy and foreign language learning . Oxford: Pergamon Press.",82,12,10,9.479999542236328,0,0,606.2925415039062,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.25289642395706746,6.833333333333333,0.14634146341463414,0.0,0.0,0.0,0,0,0
"Jones, A. (2015). Mobile informal language learning: Exploring Welsh learners’",78,10,10,9.479999542236328,0,0,623.0925903320312,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.23082739341306963,7.8,0.1282051282051282,0.0,0.0,0.0,1,0,0
"practices, eLearning Papers, 45 , 4-14.",39,6,10,9.479999542236328,0,0,634.7326049804688,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.21553673316338634,6.5,0.15384615384615385,0.0,0.0,0.0,1,0,0
"Kukulska-Hulme, A., Norris, L. & Donohue, J. (2015). Mobile pedagogy for English",80,12,10,9.479999542236328,0,0,651.5325927734375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.19346778279693685,6.666666666666667,0.15,0.0,0.0,0.0,0,0,0
"language teaching: A guide for teachers. British Council, London.",65,9,10,9.479999542236328,0,0,663.0525512695312,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.17833483178489776,7.222222222222222,0.13846153846153847,0.0,0.0,0.0,1,0,0
"Kukulska-Hulme, A. & Shield, L. (2008). An overview of mobile assisted language",79,12,10,9.479999542236328,0,0,679.87255859375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.15623958318258283,6.583333333333333,0.1518987341772152,0.0,0.0,0.0,0,0,0
learning:,9,1,10,9.479999542236328,0,0,691.392578125,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,1,0,0.14110655199299538,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0
From,4,1,10,9.479999542236328,0,0,691.392578125,149.037109375,1.0,2,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,4.0,0.25,0.0,0.0,0.0,1,1,0
content,7,1,10,9.479999542236328,0,0,691.392578125,194.61697387695312,1.0,0,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
delivery,8,1,10,9.479999542236328,0,0,691.392578125,251.60128784179688,1.0,0,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,8.0,0.125,0.0,0.0,0.0,1,1,0
to,2,1,10,9.479999542236328,0,0,691.392578125,310.48162841796875,1.0,0,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,2.0,0.5,0.0,0.0,0.0,1,1,0
supported,9,1,10,9.479999542236328,0,0,691.392578125,341.1873474121094,1.0,0,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0
collaboration,13,1,10,9.479999542236328,0,0,691.392578125,410.1638488769531,1.0,0,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,13.0,0.07692307692307693,0.0,0.0,0.0,1,1,0
and,3,1,10,9.479999542236328,0,0,691.392578125,492.4219055175781,1.0,0,0,0,0,0,0,0,0,0,0,0,0.14110655199299538,3.0,0.3333333333333333,0.0,0.0,0.0,1,1,0
"interaction. ReCALL , 20 (3), 271-289.",38,6,10,9.479999542236328,0,0,702.91259765625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.1259735208034079,6.333333333333333,0.15789473684210525,0.0,0.0,0.0,1,0,0
"Kukulska-Hulme, A., Traxler, J. & Pettit, J. (2007). Designed and user-generated",80,11,10,9.479999542236328,0,0,719.7125854492188,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.10390457043695842,7.2727272727272725,0.1375,0.0,0.0,0.0,0,0,0
"activity in the mobile age. Journal of Learning Design , 2 (1), 52-65.",70,13,10,9.479999542236328,0,0,731.2326049804688,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.08877153924737095,5.384615384615385,0.18571428571428572,0.0,0.0,0.0,0,0,0
"Lee, L. (2011). Blogging: Promoting learner autonomy and intercultural competence",81,10,10,9.479999542236328,0,0,748.0325927734375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.06670258888092147,8.1,0.12345679012345678,0.0,0.0,0.0,1,0,0
"through study abroad. Language Learning & Technology , 5 , 87-109.",66,11,10,9.479999542236328,0,0,759.6725463867188,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.051412008808786526,6.0,0.16666666666666666,0.0,0.0,0.0,0,0,0
"The EUROCALL Review, Volume 25, No. 2, September 2017",53,9,11,11.039999961853027,0,1,37.559967041015625,166.6999969482422,1.1645570142346964,3,0,0,0,0,0,0,0,0,0,1,1.0,5.888888888888889,0.16981132075471697,0.0,0.0,0.0,1,0,0
28,2,1,11,8.039999961853027,0,0,798.8099365234375,293.57000732421875,0.8481013027513706,3,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.5,0.0,0.0,0.0,1,1,0
"Little, D. (2009). Language learner autonomy and the European Language Portfolio:",81,11,11,9.479999542236328,0,0,70.89258575439453,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,1,1,0.9562133069955432,7.363636363636363,0.13580246913580246,0.0,0.0,0.0,0,0,0
"Two L2 English examples. Language Teaching , 42 , 222-233.",58,10,11,9.479999542236328,0,0,82.53260040283203,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9409226467458599,5.8,0.1724137931034483,0.0,0.0,0.0,1,0,0
"Little, D. (1991). Learner autonomy 1: Definitions, issues and problems . Dublin:",81,12,11,9.479999542236328,0,0,99.33258819580078,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,1,1,0.9188536963794104,6.75,0.14814814814814814,0.0,0.0,0.0,0,0,0
Authentik.,10,1,11,9.479999542236328,0,0,110.85260772705078,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.903720665189823,10.0,0.1,0.0,0.0,0.0,1,1,0
"Littlewood, W. (1996). Autonomy: An anatomy and a framework. System , 24 (4), 427-",82,14,11,9.479999542236328,0,0,127.65259552001953,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8816517148233735,5.857142857142857,0.17073170731707318,0.0,0.0,0.0,0,0,0
435.,4,1,11,9.479999542236328,0,0,139.172607421875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8665186936559796,4.0,0.25,0.0,0.0,0.0,1,1,0
"Miangah,",8,1,11,9.479999542236328,0,0,155.97259521484375,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.84444974328953,8.0,0.125,0.0,0.0,0.0,1,1,0
T.M.,4,1,11,9.479999542236328,0,0,155.97259521484375,149.87135314941406,1.0,1,0,0,0,0,0,0,0,0,0,1,0.84444974328953,4.0,0.25,0.0,0.0,0.0,1,1,0
&,1,1,11,9.479999542236328,0,0,155.97259521484375,192.1805877685547,1.0,3,0,0,0,0,0,0,0,0,0,0,0.84444974328953,1.0,1.0,0.0,0.0,0.0,1,1,0
"Nezarat,",8,1,11,9.479999542236328,0,0,155.97259521484375,220.60162353515625,1.0,2,0,0,0,0,0,0,0,0,0,1,0.84444974328953,8.0,0.125,0.0,0.0,0.0,1,1,0
A.,2,1,11,9.479999542236328,0,0,155.97259521484375,282.487060546875,1.0,1,0,0,0,0,0,0,0,0,0,1,0.84444974328953,2.0,0.5,0.0,0.0,0.0,1,1,0
